"date","pressure","parameter","value"
2009-07-08,60,"sigmaTheta",24.9571523560896
2009-07-15,2,"temperature",17.6249
2009-07-15,5,"temperature",13.5414
2009-07-15,10,"temperature",10.6386
2009-07-15,60,"temperature",2.0002
2009-07-15,2,"salinity",28.7343
2009-07-15,5,"salinity",29.6406
2009-07-15,10,"salinity",30.3455
2009-07-15,60,"salinity",31.2362
2009-07-15,2,"sigmaTheta",20.5692567342767
2009-07-15,5,"sigmaTheta",22.1411592204132
2009-07-15,10,"sigmaTheta",23.2156144860503
2009-07-15,60,"sigmaTheta",24.957480897659
2009-07-22,2,"temperature",15.9713
2009-07-22,5,"temperature",10.5289
2009-07-22,10,"temperature",8.1404
2009-07-22,60,"temperature",2.0345
2009-07-22,2,"salinity",29.483
2009-07-22,5,"salinity",30.367
2009-07-22,10,"salinity",30.8995
2009-07-22,60,"salinity",31.2356
2009-07-22,2,"sigmaTheta",21.5159394287309
2009-07-22,5,"sigmaTheta",23.25059937855
2009-07-22,10,"sigmaTheta",24.0357688237068
2009-07-22,60,"sigmaTheta",24.9546257762577
2009-07-29,2,"temperature",15.6848
2009-07-29,5,"temperature",12.2786
2009-07-29,10,"temperature",10.8994
2009-07-29,60,"temperature",2.0482
2009-07-29,2,"salinity",29.3179
2009-07-29,5,"salinity",30.0659
2009-07-29,10,"salinity",30.4391
2009-07-29,60,"salinity",31.2347
2009-07-29,2,"sigmaTheta",21.4514520125028
2009-07-29,5,"sigmaTheta",22.7098683722181
2009-07-29,10,"sigmaTheta",23.2442893480471
2009-07-29,60,"sigmaTheta",24.9529526118415
2009-08-05,2,"temperature",16.3844
2009-08-05,5,"temperature",10.2016
2009-08-05,10,"temperature",7.6392
2009-08-05,60,"temperature",2.0731
2009-08-05,2,"salinity",29.2157
2009-08-05,5,"salinity",30.458
2009-08-05,10,"salinity",30.9598
2009-08-05,60,"salinity",31.2323
2009-08-05,2,"sigmaTheta",21.2198599045211
2009-08-05,5,"sigmaTheta",23.3754967879784
2009-08-05,10,"sigmaTheta",24.1529741595905
2009-08-05,60,"sigmaTheta",24.9492939073587
2009-08-12,2,"temperature",12.4378
2009-08-12,5,"temperature",7.4911
2009-08-12,10,"temperature",6.7623
2009-08-12,60,"temperature",2.0958
2009-08-12,2,"salinity",29.98
2009-08-12,5,"salinity",31.0531
2009-08-12,10,"salinity",31.1847
2009-08-12,60,"salinity",31.2307
2009-08-12,2,"sigmaTheta",22.6138604238514
2009-08-12,5,"sigmaTheta",24.2463346665415
2009-08-12,10,"sigmaTheta",24.445610256739
2009-08-12,60,"sigmaTheta",24.9464221674327
2009-08-19,2,"temperature",16.9976
2009-08-19,5,"temperature",12.2736
2009-08-19,10,"temperature",7.7001
2009-08-19,60,"temperature",2.1307
2009-08-19,2,"salinity",30.0973
2009-08-19,5,"salinity",30.6086
2009-08-19,10,"salinity",31.0671
2009-08-19,60,"salinity",31.2292
2009-08-19,2,"sigmaTheta",21.7569031370391
2009-08-19,5,"sigmaTheta",23.1312393057582
2009-08-19,10,"sigmaTheta",24.2288663678087
2009-08-19,60,"sigmaTheta",24.9427623005156
2009-08-26,2,"temperature",15.6116
2009-08-26,5,"temperature",13.2461
2009-08-26,10,"temperature",10.691
2009-08-26,60,"temperature",2.2454
2009-08-26,2,"salinity",29.699
2009-08-26,5,"salinity",30.2978
2009-08-26,10,"salinity",30.6881
2009-08-26,60,"salinity",31.2261
2009-08-26,2,"sigmaTheta",21.7599239688504
2009-08-26,5,"sigmaTheta",22.7063344966036
2009-08-26,10,"sigmaTheta",23.4733912842886
2009-08-26,60,"sigmaTheta",24.9320874511914
2009-09-02,2,"temperature",14.4675
2009-09-02,5,"temperature",11.7798
2009-09-02,10,"temperature",10.0232
2009-09-02,60,"temperature",2.3436
2009-09-02,2,"salinity",28.8318
2009-09-02,5,"salinity",30.1542
2009-09-02,10,"salinity",30.6859
2009-09-02,60,"salinity",31.2254
2009-09-02,2,"sigmaTheta",21.3327668954438
2009-09-02,5,"sigmaTheta",22.868897298183
2009-09-02,10,"sigmaTheta",23.5822443813413
2009-09-02,60,"sigmaTheta",24.9243757730424
2009-09-08,2,"temperature",13.202
2009-09-08,5,"temperature",11.1456
2009-09-08,10,"temperature",9.6085
2009-09-08,60,"temperature",2.4152
2009-09-08,2,"salinity",29.2563
2009-09-08,5,"salinity",30.2161
2009-09-08,10,"salinity",30.7477
2009-09-08,60,"salinity",31.2259
2009-09-08,2,"sigmaTheta",21.9100482933516
2009-09-08,5,"sigmaTheta",23.0285597062016
2009-09-08,10,"sigmaTheta",23.6967737848047
2009-09-08,60,"sigmaTheta",24.9194817714581
2009-09-16,2,"temperature",13.4725
2009-09-16,5,"temperature",13.2317
2009-09-16,10,"temperature",11.043
2009-09-16,60,"temperature",2.5056
2009-09-16,2,"salinity",29.2165
2009-09-16,5,"salinity",29.7122
2009-09-16,10,"salinity",30.456
2009-09-16,60,"salinity",31.2268
2009-09-16,2,"sigmaTheta",21.8271192155115
2009-09-16,5,"sigmaTheta",22.2566290548336
2009-09-16,10,"sigmaTheta",23.2328076333213
2009-09-16,60,"sigmaTheta",24.913422200224
2009-09-23,2,"temperature",13.2239
2009-09-23,5,"temperature",12.7598
2009-09-23,10,"temperature",11.6819
2009-09-23,60,"temperature",2.5385
2009-09-23,2,"salinity",30.0037
2009-09-23,5,"salinity",30.1219
2009-09-23,10,"salinity",30.3971
2009-09-23,60,"salinity",31.2274
2009-09-23,2,"sigmaTheta",22.4832924616927
2009-09-23,5,"sigmaTheta",22.6634760576358
2009-09-23,10,"sigmaTheta",23.0749712852634
2009-09-23,60,"sigmaTheta",24.9114081845228
2009-09-30,2,"temperature",12.8557
2009-09-30,5,"temperature",12.5483
2009-09-30,10,"temperature",11.5239
2009-09-30,60,"temperature",2.6045
2009-09-30,2,"salinity",30.0636
2009-09-30,5,"salinity",30.121
2009-09-30,10,"salinity",30.3877
2009-09-30,60,"salinity",31.2273
2009-09-30,2,"sigmaTheta",22.6001407764273
2009-09-30,5,"sigmaTheta",22.7025225076006
2009-09-30,10,"sigmaTheta",23.0957738795033
2009-09-30,60,"sigmaTheta",24.9062841952959
2009-10-07,2,"temperature",12.9442
2009-10-07,5,"temperature",12.4612
2009-10-07,10,"temperature",11.8079
2009-10-07,60,"temperature",2.7006
2009-10-07,2,"salinity",29.2976
2009-10-07,5,"salinity",29.9384
2009-10-07,10,"salinity",30.309
2009-10-07,60,"salinity",31.2282
2009-10-07,2,"sigmaTheta",21.9910518820427
2009-10-07,5,"sigmaTheta",22.5773796884171
2009-10-07,10,"sigmaTheta",22.984040678446
2009-10-07,60,"sigmaTheta",24.8995578374977
2009-10-14,2,"temperature",11.1837
2009-10-14,5,"temperature",11.7533
2009-10-14,10,"temperature",12.2037
2009-10-14,2,"salinity",28.038
2009-10-14,5,"salinity",29.0946
2009-10-14,10,"salinity",30.1036
2009-10-14,2,"sigmaTheta",21.3303254197837
2009-10-14,5,"sigmaTheta",22.0518320119694
2009-10-14,10,"sigmaTheta",22.75294786445
2009-10-21,2,"temperature",10.8704
2009-10-21,5,"temperature",10.9204
2009-10-21,10,"temperature",11.2816
2009-10-21,60,"temperature",2.8418
2009-10-21,2,"salinity",29.149
2009-10-21,5,"salinity",29.5494
2009-10-21,10,"salinity",30.1855
2009-10-21,60,"salinity",31.229
2009-10-21,2,"sigmaTheta",22.2460209320999
2009-10-21,5,"sigmaTheta",22.5488987238648
2009-10-21,10,"sigmaTheta",22.9812995394418
2009-10-21,60,"sigmaTheta",24.8890416988306
2009-10-28,2,"temperature",9.9831
2009-10-28,5,"temperature",10.5779
2009-10-28,10,"temperature",10.8532
2009-10-28,60,"temperature",2.8763
2009-10-28,2,"salinity",28.8433
2009-10-28,5,"salinity",29.3044
2009-10-28,10,"salinity",29.7531
2009-10-28,60,"salinity",31.2294
2009-10-28,2,"sigmaTheta",22.1524064393946
2009-10-28,5,"sigmaTheta",22.4155568744619
2009-10-28,10,"sigmaTheta",22.7187054558266
2009-10-28,60,"sigmaTheta",24.8865964963902
2009-11-03,2,"temperature",10.0173
2009-11-03,5,"temperature",10.6034
2009-11-03,10,"temperature",10.7624
2009-11-03,60,"temperature",2.906
2009-11-03,2,"salinity",28.5897
2009-11-03,5,"salinity",29.2053
2009-11-03,10,"salinity",29.7384
2009-11-03,60,"salinity",31.23
2009-11-03,2,"sigmaTheta",21.9494441483499
2009-11-03,5,"sigmaTheta",22.3342568242998
2009-11-03,10,"sigmaTheta",22.7225516150542
2009-11-03,60,"sigmaTheta",24.8846832009658
2009-11-09,2,"temperature",9.5029
2009-11-09,5,"temperature",9.8603
2009-11-09,10,"temperature",9.9327
2009-11-09,60,"temperature",3.0656
2009-11-09,2,"salinity",28.8812
2009-11-09,5,"salinity",29.3141
2009-11-09,10,"salinity",29.4558
2009-11-09,60,"salinity",31.2309
2009-11-09,2,"sigmaTheta",22.2563914692392
2009-11-09,5,"sigmaTheta",22.5387146023793
2009-11-09,10,"sigmaTheta",22.6378296815903
2009-11-09,60,"sigmaTheta",24.8723538615791
2009-11-17,2,"temperature",9.3453
2009-11-17,5,"temperature",9.6062
2009-11-17,10,"temperature",9.7483
2009-11-17,60,"temperature",3.0526
2009-11-17,2,"salinity",28.9899
2009-11-17,5,"salinity",29.1938
2009-11-17,10,"salinity",29.502
2009-11-17,60,"salinity",31.2318
2009-11-17,2,"sigmaTheta",22.3651369880279
2009-11-17,5,"sigmaTheta",22.4844822440219
2009-11-17,10,"sigmaTheta",22.702879337071
2009-11-17,60,"sigmaTheta",24.8741464110831
2009-11-25,2,"temperature",9.0202
2009-11-25,5,"temperature",9.0301
2009-11-25,10,"temperature",9.871
2009-11-25,60,"temperature",3.0939
2009-11-25,2,"salinity",29.0333
2009-11-25,5,"salinity",29.0754
2009-11-25,10,"salinity",29.6954
2009-11-25,60,"salinity",31.2306
2009-11-25,2,"sigmaTheta",22.4475561841958
2009-11-25,5,"sigmaTheta",22.4790353978595
2009-11-25,10,"sigmaTheta",22.8343797813267
2009-11-25,60,"sigmaTheta",24.869767283134
2009-12-02,2,"temperature",8.5204
2009-12-02,5,"temperature",8.6707
2009-12-02,10,"temperature",9.2829
2009-12-02,60,"temperature",3.1768
2009-12-02,2,"salinity",28.8055
2009-12-02,5,"salinity",28.8705
2009-12-02,10,"salinity",29.6355
2009-12-02,60,"salinity",31.2302
2009-12-02,2,"sigmaTheta",22.3416472076436
2009-12-02,5,"sigmaTheta",22.3711420144866
2009-12-02,10,"sigmaTheta",22.878796816488
2009-12-02,60,"sigmaTheta",24.8625137067781
2009-12-09,2,"temperature",7.7856
2009-12-09,5,"temperature",7.9348
2009-12-09,10,"temperature",8.6178
2009-12-09,60,"temperature",3.2341
2009-12-09,2,"salinity",26.4151
2009-12-09,5,"salinity",28.6785
2009-12-09,10,"salinity",29.4833
2009-12-09,60,"salinity",31.2317
2009-12-09,2,"sigmaTheta",20.56857765452
2009-12-09,5,"sigmaTheta",22.3230460045452
2009-12-09,10,"sigmaTheta",22.8582197539048
2009-12-09,60,"sigmaTheta",24.8588648880534
2009-12-16,2,"temperature",6.5142
2009-12-16,5,"temperature",7.1899
2009-12-16,10,"temperature",7.9809
2009-12-16,60,"temperature",3.2799
2009-12-16,2,"salinity",29.0411
2009-12-16,5,"salinity",29.8498
2009-12-16,10,"salinity",30.2552
2009-12-16,60,"salinity",31.2303
2009-12-16,2,"sigmaTheta",22.7881225837915
2009-12-16,5,"sigmaTheta",23.3405804743737
2009-12-16,10,"sigmaTheta",23.5529875279215
2009-12-16,60,"sigmaTheta",24.8538474494896
2009-12-22,2,"temperature",5.1568
2009-12-22,5,"temperature",5.3992
2009-12-22,10,"temperature",5.5512
2009-12-22,60,"temperature",3.4632
2009-12-22,2,"salinity",30.0237
2009-12-22,5,"salinity",30.1842
2009-12-22,10,"salinity",30.4745
2009-12-22,60,"salinity",31.2255
2009-12-22,2,"sigmaTheta",23.7161778459207
2009-12-22,5,"sigmaTheta",23.8171812442542
2009-12-22,10,"sigmaTheta",24.0299694715716
2009-12-22,60,"sigmaTheta",24.8341448202875
2010-01-05,2,"temperature",3.4309
2010-01-05,5,"temperature",3.7349
2010-01-05,10,"temperature",3.9384
2010-01-05,60,"temperature",3.8233
2010-01-05,2,"salinity",29.4128
2010-01-05,5,"salinity",29.8588
2010-01-05,10,"salinity",30.059
2010-01-05,60,"salinity",31.2273
2010-01-05,2,"sigmaTheta",23.3936205450441
2010-01-05,5,"sigmaTheta",23.7226244669675
2010-01-05,10,"sigmaTheta",23.8636718653571
2010-01-05,60,"sigmaTheta",24.8031551038562
2010-01-13,2,"temperature",1.9557
2010-01-13,5,"temperature",2.1221
2010-01-13,10,"temperature",3.6526
2010-01-13,60,"temperature",3.854
2010-01-13,2,"salinity",29.6815
2010-01-13,5,"salinity",29.7259
2010-01-13,10,"salinity",30.3647
2010-01-13,60,"salinity",31.2272
2010-01-13,2,"sigmaTheta",23.7159336580766
2010-01-13,5,"sigmaTheta",23.7406476015855
2010-01-13,10,"sigmaTheta",24.1321980584198
2010-01-13,60,"sigmaTheta",24.8002365597461
2010-01-19,2,"temperature",2.6434
2010-01-19,5,"temperature",2.6343
2010-01-19,10,"temperature",3.0685
2010-01-19,60,"temperature",3.9346
2010-01-19,2,"salinity",30.1304
2010-01-19,5,"salinity",30.1402
2010-01-19,10,"salinity",30.3176
2010-01-19,60,"salinity",31.2283
2010-01-19,2,"sigmaTheta",24.0272501887775
2010-01-19,5,"sigmaTheta",24.0357597178511
2010-01-19,10,"sigmaTheta",24.1437789864399
2010-01-19,60,"sigmaTheta",24.79360165619
2010-01-27,2,"temperature",2.8327
2010-01-27,5,"temperature",2.6291
2010-01-27,10,"temperature",2.7913
2010-01-27,60,"temperature",4.0542
2010-01-27,2,"salinity",30.239
2010-01-27,5,"salinity",30.2474
2010-01-27,10,"salinity",30.3147
2010-01-27,60,"salinity",31.2259
2010-01-27,2,"sigmaTheta",24.0996055165135
2010-01-27,5,"sigmaTheta",24.1217300788392
2010-01-27,10,"sigmaTheta",24.1632150374217
2010-01-27,60,"sigmaTheta",24.7804031438343
2010-02-03,2,"temperature",0.9279
2010-02-03,5,"temperature",1.1053
2010-02-03,10,"temperature",1.8328
2010-02-03,60,"temperature",4.2964
2010-02-03,2,"salinity",29.8124
2010-02-03,5,"salinity",29.8465
2010-02-03,10,"salinity",30.0826
2010-02-03,60,"salinity",31.2256
2010-02-03,2,"sigmaTheta",23.8795775554296
2010-02-03,5,"sigmaTheta",23.897822950222
2010-02-03,10,"sigmaTheta",24.0448486890293
2010-02-03,60,"sigmaTheta",24.7567596694571
2010-02-10,2,"temperature",1.4441
2010-02-10,5,"temperature",1.4728
2010-02-10,10,"temperature",2.2967
2010-02-10,60,"temperature",4.1082
2010-02-10,2,"salinity",30.1599
2010-02-10,5,"salinity",30.1735
2010-02-10,10,"salinity",30.4943
2010-02-10,60,"salinity",31.2066
2010-02-10,2,"sigmaTheta",24.1304438651027
2010-02-10,5,"sigmaTheta",24.1396737199445
2010-02-10,10,"sigmaTheta",24.3431162859258
2010-02-10,60,"sigmaTheta",24.7599150779959
2010-02-18,2,"temperature",1.7911
2010-02-18,5,"temperature",1.819
2010-02-18,10,"temperature",1.8355
2010-02-18,60,"temperature",3.8492
2010-02-18,2,"salinity",30.406
2010-02-18,5,"salinity",30.4219
2010-02-18,10,"salinity",30.4528
2010-02-18,60,"salinity",31.1497
2010-02-18,2,"sigmaTheta",24.3064625531888
2010-02-18,5,"sigmaTheta",24.31741829008
2010-02-18,10,"sigmaTheta",24.3411147511858
2010-02-18,60,"sigmaTheta",24.7390586155809
2010-02-24,2,"temperature",2.0162
2010-02-24,5,"temperature",2.0164
2010-02-24,10,"temperature",2.0154
2010-02-24,60,"temperature",3.7807
2010-02-24,2,"salinity",30.4179
2010-02-24,5,"salinity",30.4173
2010-02-24,10,"salinity",30.4182
2010-02-24,60,"salinity",31.1369
2010-02-24,2,"sigmaTheta",24.3012832967681
2010-02-24,5,"sigmaTheta",24.3007987111148
2010-02-24,10,"sigmaTheta",24.3016006482953
2010-02-24,60,"sigmaTheta",24.7351782767303
2010-03-03,2,"temperature",2.2083
2010-03-03,5,"temperature",2.2679
2010-03-03,10,"temperature",2.169
2010-03-03,60,"temperature",3.5808
2010-03-03,2,"salinity",28.5493
2010-03-03,5,"salinity",29.5492
2010-03-03,10,"salinity",30.0794
2010-03-03,60,"salinity",31.1
2010-03-03,2,"sigmaTheta",22.7943199622279
2010-03-03,5,"sigmaTheta",23.5896203392268
2010-03-03,10,"sigmaTheta",24.0202278449169
2010-03-03,60,"sigmaTheta",24.7238528905536
2010-03-10,2,"temperature",1.7173
2010-03-10,5,"temperature",1.9741
2010-03-10,10,"temperature",1.7518
2010-03-10,60,"temperature",3.5083
2010-03-10,2,"salinity",29.0154
2010-03-10,5,"salinity",29.6057
2010-03-10,10,"salinity",29.93
2010-03-10,60,"salinity",31.0833
2010-03-10,2,"sigmaTheta",23.1972770423266
2010-03-10,5,"sigmaTheta",23.6541101770183
2010-03-10,10,"sigmaTheta",23.9277144435289
2010-03-10,60,"sigmaTheta",24.716970986678
2010-03-17,2,"temperature",3.9116
2010-03-17,5,"temperature",2.2884
2010-03-17,10,"temperature",1.9298
2010-03-17,60,"temperature",3.4156
2010-03-17,2,"salinity",29.074
2010-03-17,5,"salinity",29.89
2010-03-17,10,"salinity",30.2369
2010-03-17,60,"salinity",31.0574
2010-03-17,2,"sigmaTheta",23.0834174442844
2010-03-17,5,"sigmaTheta",23.8606247505068
2010-03-17,10,"sigmaTheta",24.1621457009405
2010-03-17,60,"sigmaTheta",24.7044446474367
2010-03-24,2,"temperature",4.3146
2010-03-24,5,"temperature",3.1424
2010-03-24,10,"temperature",1.964
2010-03-24,60,"temperature",3.3058
2010-03-24,2,"salinity",29.2491
2010-03-24,5,"salinity",29.984
2010-03-24,10,"salinity",30.2914
2010-03-24,60,"salinity",31.0356
2010-03-24,2,"sigmaTheta",23.1860625996617
2010-03-24,5,"sigmaTheta",23.8719568718633
2010-03-24,10,"sigmaTheta",24.203529694646
2010-03-24,60,"sigmaTheta",24.6965222137383
2010-03-31,2,"temperature",3.0178
2010-03-31,5,"temperature",2.8359
2010-03-31,10,"temperature",2.6167
2010-03-31,60,"temperature",2.8975
2010-03-31,2,"salinity",29.2947
2010-03-31,5,"salinity",29.7341
2010-03-31,10,"salinity",29.9957
2010-03-31,60,"salinity",30.9492
2010-03-31,2,"sigmaTheta",23.3323926388383
2010-03-31,5,"sigmaTheta",23.6966028923345
2010-03-31,10,"sigmaTheta",23.9217147876096
2010-03-31,60,"sigmaTheta",24.6613448780734
2010-04-13,2,"temperature",5.2538
2010-04-13,5,"temperature",3.6012
2010-04-13,10,"temperature",2.7825
2010-04-13,60,"temperature",2.5612
2010-04-13,2,"salinity",29.2907
2010-04-13,5,"salinity",30.0071
2010-04-13,10,"salinity",30.278
2010-04-13,60,"salinity",30.8973
2010-04-13,2,"sigmaTheta",23.1261541774982
2010-04-13,5,"sigmaTheta",23.8521744417548
2010-04-13,10,"sigmaTheta",24.1346046664946
2010-04-13,60,"sigmaTheta",24.646002912632
2010-04-21,2,"temperature",3.1161
2010-04-21,5,"temperature",2.9645
2010-04-21,10,"temperature",2.9588
2010-04-21,60,"temperature",2.3129
2010-04-21,2,"salinity",30.1169
2010-04-21,5,"salinity",30.216
2010-04-21,10,"salinity",30.4067
2010-04-21,60,"salinity",30.9931
2010-04-21,2,"sigmaTheta",23.9799607100064
2010-04-21,5,"sigmaTheta",24.0710179068828
2010-04-21,10,"sigmaTheta",24.2235572120264
2010-04-21,60,"sigmaTheta",24.7408967481654
2010-04-28,2,"temperature",4.9249
2010-04-28,5,"temperature",4.2246
2010-04-28,10,"temperature",3.6209
2010-04-28,60,"temperature",2.4487
2010-04-28,2,"salinity",30.2531
2010-04-28,5,"salinity",30.4352
2010-04-28,10,"salinity",30.5895
2010-04-28,60,"salinity",31.0029
2010-04-28,2,"sigmaTheta",23.9219708273533
2010-04-28,5,"sigmaTheta",24.1358617615015
2010-04-28,10,"sigmaTheta",24.3138219855132
2010-04-28,60,"sigmaTheta",24.7387782727837
2010-05-05,2,"temperature",6.0853
2010-05-05,5,"temperature",5.2042
2010-05-05,10,"temperature",4.5054
2010-05-05,60,"temperature",2.4575
2010-05-05,2,"salinity",30.1975
2010-05-05,5,"salinity",30.4067
2010-05-05,10,"salinity",30.5386
2010-05-05,60,"salinity",30.9897
2010-05-05,2,"sigmaTheta",23.7501938138428
2010-05-05,5,"sigmaTheta",24.0142107077716
2010-05-05,10,"sigmaTheta",24.1906971865512
2010-05-05,60,"sigmaTheta",24.7275773127321
2010-05-12,2,"temperature",6.1393
2010-05-12,5,"temperature",5.1507
2010-05-12,10,"temperature",4.1446
2010-05-12,60,"temperature",2.4709
2010-05-12,2,"salinity",30.269
2010-05-12,5,"salinity",30.6271
2010-05-12,10,"salinity",30.8137
2010-05-12,60,"salinity",30.9887
2010-05-12,2,"sigmaTheta",23.8002543881769
2010-05-12,5,"sigmaTheta",24.1943449228627
2010-05-12,10,"sigmaTheta",24.4440518525125
2010-05-12,60,"sigmaTheta",24.725782124367
2010-05-19,2,"temperature",6.4345
2010-05-19,5,"temperature",5.7539
2010-05-19,10,"temperature",4.3853
2010-05-19,60,"temperature",3.181
2010-05-19,2,"salinity",30.6353
2010-05-19,5,"salinity",30.6956
2010-05-19,10,"salinity",30.8456
2010-05-19,60,"salinity",31.0753
2010-05-19,2,"sigmaTheta",24.0536295586799
2010-05-19,5,"sigmaTheta",24.1817397065251
2010-05-19,10,"sigmaTheta",24.4460934223991
2010-05-19,60,"sigmaTheta",24.7387037086955
2010-05-25,2,"temperature",10.852
2010-05-25,5,"temperature",7.5869
2010-05-25,10,"temperature",5.4933
2010-05-25,60,"temperature",3.1486
2010-05-25,2,"salinity",30.2138
2010-05-25,5,"salinity",30.5655
2010-05-25,10,"salinity",30.7663
2010-05-25,60,"salinity",31.0643
2010-05-25,2,"sigmaTheta",23.0769951742241
2010-05-25,5,"sigmaTheta",23.8504102723673
2010-05-25,10,"sigmaTheta",24.2670728101718
2010-05-25,60,"sigmaTheta",24.7326438814509
2010-06-02,2,"temperature",7.4117
2010-06-02,5,"temperature",7.2798
2010-06-02,10,"temperature",7.02
2010-06-02,60,"temperature",3.1147
2010-06-02,2,"salinity",30.4669
2010-06-02,5,"salinity",30.5012
2010-06-02,10,"salinity",30.655
2010-06-02,60,"salinity",31.056
2010-06-02,2,"sigmaTheta",23.796423832316
2010-06-02,5,"sigmaTheta",23.8408582072598
2010-06-02,10,"sigmaTheta",23.9956913868114
2010-06-02,60,"sigmaTheta",24.728845410667
2010-06-09,2,"temperature",10.3669
2010-06-09,5,"temperature",8.8159
2010-06-09,10,"temperature",7.0293
2010-06-09,60,"temperature",3.104
2010-06-09,2,"salinity",29.6049
2010-06-09,5,"salinity",30.2891
2010-06-09,10,"salinity",30.6874
2010-06-09,60,"salinity",31.0413
2010-06-09,2,"sigmaTheta",22.6839984068257
2010-06-09,5,"sigmaTheta",23.4596155942611
2010-06-09,10,"sigmaTheta",24.0199781219251
2010-06-09,60,"sigmaTheta",24.7180127289239
2010-06-16,2,"temperature",9.8135
2010-06-16,5,"temperature",9.7406
2010-06-16,10,"temperature",7.1761
2010-06-16,60,"temperature",3.1057
2010-06-16,2,"salinity",30.1556
2010-06-16,5,"salinity",30.1703
2010-06-16,10,"salinity",30.6907
2010-06-16,60,"salinity",31.0361
2010-06-16,2,"sigmaTheta",23.202218546049
2010-06-16,5,"sigmaTheta",23.2252743959735
2010-06-16,10,"sigmaTheta",24.0034895618824
2010-06-16,60,"sigmaTheta",24.71372668615
2010-06-23,2,"temperature",13.5965
